analysis_version,variant_label,policy_sha256,policy_serialized,retirement_result_delta_multiplier,retirement_updates_participation,probable_duplicate_mode,tour,selection_step,candidate,model,window,matches,brier_score,log_loss,accuracy,selected_surface_parameters
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_expanding,k32-fixed-half1825-w0.75-no-bof,surface_adjusted_elo,1983-1987,12052,0.2147657660843214,0.6169813682574,0.650182542316628,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.25-bof,surface_adjusted_elo,1978-1982,13426,0.19596042960489288,0.5739353428380857,0.6940265157157753,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.25-bof,surface_adjusted_elo,1983-1987,12052,0.2127747308799174,0.6121910008848844,0.6554098904746101,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.5-bof,surface_adjusted_elo,1978-1982,13426,0.19657264996769358,0.5756517101683117,0.6941009980634589,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.5-bof,surface_adjusted_elo,1983-1987,12052,0.21302435543778375,0.6128950638466314,0.6567374709591769,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.75-bof,surface_adjusted_elo,1978-1982,13426,0.1987850037612083,0.5808767995502856,0.691121704156115,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,ATP,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.75-bof,surface_adjusted_elo,1983-1987,12052,0.21464347321440932,0.6166242634469968,0.6508463325589113,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half0-w0.5-no-bof,overall_elo,1978-1982,13582,0.20312213255803332,0.5888568884260934,0.6786187601236932,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.20276322317028145,0.5865199768245118,0.6719886632026453,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half0-w0.5-bof,overall_elo,1978-1982,13582,0.20312213255803332,0.5888568884260934,0.6786187601236932,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half0-w0.5-bof,overall_elo,1983-1987,10585,0.20276322317028145,0.5865199768245118,0.6719886632026453,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1095-w0.5-no-bof,overall_elo,1978-1982,13582,0.20798494344872281,0.601628597852301,0.6735385068472979,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.20525579437605848,0.5952527218110414,0.6796410014170997,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1095-w0.5-bof,overall_elo,1978-1982,13582,0.20798494344872281,0.601628597852301,0.6735385068472979,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.20525579437605848,0.5952527218110414,0.6796410014170997,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1825-w0.5-no-bof,overall_elo,1978-1982,13582,0.20534931866735126,0.5947776458090158,0.6761890737741127,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.20309191195653262,0.5891293610338842,0.6769012753897025,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1825-w0.5-bof,overall_elo,1978-1982,13582,0.20534931866735126,0.5947776458090158,0.6761890737741127,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-fixed-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.20309191195653262,0.5891293610338842,0.6769012753897025,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half0-w0.5-no-bof,overall_elo,1978-1982,13582,0.20312213255803332,0.5888568884260934,0.6786187601236932,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.20508234962768646,0.5922160637904296,0.6694378837978271,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half0-w0.5-bof,overall_elo,1978-1982,13582,0.20312213255803332,0.5888568884260934,0.6786187601236932,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half0-w0.5-bof,overall_elo,1983-1987,10585,0.20508234962768646,0.5922160637904296,0.6694378837978271,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1095-w0.5-no-bof,overall_elo,1978-1982,13582,0.20798494344872281,0.601628597852301,0.6735385068472979,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.2063188832259128,0.5974641418692576,0.6760510155880963,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1095-w0.5-bof,overall_elo,1978-1982,13582,0.20798494344872281,0.601628597852301,0.6735385068472979,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.2063188832259128,0.5974641418692576,0.6760510155880963,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1825-w0.5-no-bof,overall_elo,1978-1982,13582,0.20534931866735126,0.5947776458090158,0.6761890737741127,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.2045130385819878,0.5921932813945939,0.6733112895606991,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1825-w0.5-bof,overall_elo,1978-1982,13582,0.20534931866735126,0.5947776458090158,0.6761890737741127,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k16-rank-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.2045130385819878,0.5921932813945939,0.6733112895606991,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half0-w0.5-no-bof,overall_elo,1978-1982,13582,0.199147213962172,0.5799287506726637,0.6876748637903107,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.20046159627521848,0.5809839370442273,0.6780349551251771,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half0-w0.5-bof,overall_elo,1978-1982,13582,0.199147213962172,0.5799287506726637,0.6876748637903107,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half0-w0.5-bof,overall_elo,1983-1987,10585,0.20046159627521848,0.5809839370442273,0.6780349551251771,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1095-w0.5-no-bof,overall_elo,1978-1982,13582,0.20350218617262752,0.5906173330914686,0.6774407303784421,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1095-w0.5-no-bof,overall_elo,1983-1987,10585,0.20141385951125554,0.585267414102288,0.6815304676428909,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1095-w0.5-bof,overall_elo,1978-1982,13582,0.20350218617262752,0.5906173330914686,0.6774407303784421,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1095-w0.5-bof,overall_elo,1983-1987,10585,0.20141385951125554,0.585267414102288,0.6815304676428909,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1825-w0.5-no-bof,overall_elo,1978-1982,13582,0.2010862993463328,0.5843509260833674,0.6821528493594463,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1825-w0.5-no-bof,overall_elo,1983-1987,10585,0.19974557346253974,0.580343651617164,0.6805857345299953,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1825-w0.5-bof,overall_elo,1978-1982,13582,0.2010862993463328,0.5843509260833674,0.6821528493594463,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-fixed-half1825-w0.5-bof,overall_elo,1983-1987,10585,0.19974557346253974,0.580343651617164,0.6805857345299953,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half0-w0.5-no-bof,overall_elo,1978-1982,13582,0.199147213962172,0.5799287506726637,0.6876748637903107,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half0-w0.5-no-bof,overall_elo,1983-1987,10585,0.20267021376597116,0.5867191685016393,0.674633915918753,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half0-w0.5-bof,overall_elo,1978-1982,13582,0.199147213962172,0.5799287506726637,0.6876748637903107,False
rating-history-sensitivities-v1,probable_duplicates_skip_all,51fdd452efca4af4bc8361ee9d4d8629d1c9cc7db988380175683ee9c8aef7ae,"{""family"":""probable_duplicate"",""label"":""probable_duplicates_skip_all"",""probable_duplicate_mode"":""skip_all"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":1.0,""retirement_updates_participation"":true,""schema_version"":1}",1.0,True,skip_all,WTA,overall,k24-rank-half0-w0.5-bof,overall_elo,1983-1987,10585,0.20267021376597116,0.5867191685016393,0.674633915918753,False
