analysis_version,probable_duplicate_group_id,tour,year,tourney_date,tourney_name_key,round,player_1_id,player_2_id,group_size,conflicting_recorded_winner,representative_rank,selected_representative,keep_one_selection_decision,base_rating_update_eligible,base_exclusion_reason,effective_rating_history_decision,source_file,source_row_number,match_id,winner_id,loser_id,canonical_table_mutated
rating-history-sensitivities-v1,4256f44d2539b28bb104c536378efb2440abde493367fcb642579006f903d62b,WTA,1990,1990-05-01,taranto,R32,200584,201042,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2681,b54af1d0b186fb92dd12fd69af1ec904437c094e2bfeaa8aa1d4f980b5dfe621,200584,201042,False
rating-history-sensitivities-v1,fdb93e5e7ed54073c6f2d6b3e0625009dca611bd8a46bd4b27a9eb4acb4199e4,WTA,1990,1990-05-01,taranto,R32,200586,200607,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2203,952667dfad2ca597846daeb087f5d206129997866f3b791a5e88c57f20c6746c,200586,200607,False
rating-history-sensitivities-v1,fdb93e5e7ed54073c6f2d6b3e0625009dca611bd8a46bd4b27a9eb4acb4199e4,WTA,1990,1990-05-01,taranto,R32,200586,200607,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2674,49e67cd9cbebcb306004aead4e839776ce488ca640e97a4fe6900ba484befb7d,200586,200607,False
rating-history-sensitivities-v1,3a680ccc7d099ccbb462bc1f537f12725042226900c0fcd3981f10a881da5a87,WTA,1990,1990-05-01,taranto,R32,200595,200626,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2201,157540159b36bb698718b9fede0ce3fd0d6e9f4d52a29a7ecc16041d0280bcda,200595,200626,False
rating-history-sensitivities-v1,3a680ccc7d099ccbb462bc1f537f12725042226900c0fcd3981f10a881da5a87,WTA,1990,1990-05-01,taranto,R32,200595,200626,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2682,5cd8ac27f2cf11e355eff17d0bd94386bfeeca5876504dfa2f0c45125730a0c8,200595,200626,False
rating-history-sensitivities-v1,66e2a2a75e4514cfa871461aa50aa109c01270f897494eba6c749f697be2d954,WTA,1990,1990-05-01,taranto,R32,200615,200625,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2200,b6b25774f25fcc0494a8566be68cdb283385ea6c42a9b24f6dd1c7a98c4549f1,200615,200625,False
rating-history-sensitivities-v1,66e2a2a75e4514cfa871461aa50aa109c01270f897494eba6c749f697be2d954,WTA,1990,1990-05-01,taranto,R32,200615,200625,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2680,c422a64aea8122630dd3eed9ee2578651cc4e8a5e558a94c76067a04940f9572,200615,200625,False
rating-history-sensitivities-v1,7db83c5aab5f898f26e5cc28f9ffe7eb32ac0dced729bec05ebc44672575089b,WTA,1990,1990-05-01,taranto,R32,200639,201804,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2198,a27ceebdee6d5d3e5aba23db17dfd2a57cf0bb3a1c31d6264d9dadf72f946224,201804,200639,False
rating-history-sensitivities-v1,7db83c5aab5f898f26e5cc28f9ffe7eb32ac0dced729bec05ebc44672575089b,WTA,1990,1990-05-01,taranto,R32,200639,201804,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2675,cbc9f456c685d868efe7dc7840e6182e59757c96a5f70526dab9d7eb29b39aa7,201804,200639,False
rating-history-sensitivities-v1,682412765768e09f33e219a27e60fabc64719ce5fa1a93ed5e0074f2f3487918,WTA,1990,1990-05-01,taranto,R32,200661,201021,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2208,cea9874e38c1feb8eaddbcc56ab4685999ff12670101d9e98c09bec6bb2ea48d,201021,200661,False
rating-history-sensitivities-v1,682412765768e09f33e219a27e60fabc64719ce5fa1a93ed5e0074f2f3487918,WTA,1990,1990-05-01,taranto,R32,200661,201021,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2679,28d0025effe4223a8bd85e2e482590df840ab6dc471d175cb87ef5fb00de20e7,201021,200661,False
rating-history-sensitivities-v1,cae37417578275dad63f527a105ea953c8d5731850f2835af89507d7479296c3,WTA,1990,1990-05-01,taranto,R32,200666,201054,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2206,b090f9eadc90dbcb9044f3e36506ffe391ac3a264f6bee07f209aa52f72a1c55,201054,200666,False
rating-history-sensitivities-v1,cae37417578275dad63f527a105ea953c8d5731850f2835af89507d7479296c3,WTA,1990,1990-05-01,taranto,R32,200666,201054,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2669,d58f78abc0b100fde26dbb72c4cd7d4c3ef5d6300c1a5cd60c8a7c41cf49d3ac,201054,200666,False
rating-history-sensitivities-v1,5b6641348df88d3f88441e3f20504dc26e01b65ddc5b38e65d58281a85b7daa6,WTA,1990,1990-05-01,taranto,R32,201048,201052,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2205,48c2489be7ef5f9294dfff0d3081d0da5186f446b8eecc91a90ec9a0aae2bc44,201048,201052,False
rating-history-sensitivities-v1,5b6641348df88d3f88441e3f20504dc26e01b65ddc5b38e65d58281a85b7daa6,WTA,1990,1990-05-01,taranto,R32,201048,201052,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2668,7272cef4e7b801997ae220601b215d04c06286f03f41e923317badb878180df6,201048,201052,False
rating-history-sensitivities-v1,0542d4f81186d72a0af4c5b0438402f12cba6ca4905dd357b99fbc8d59376339,WTA,1990,1990-05-01,taranto,SF,200021,200627,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2226,a2360f995486a9266e0050f197eccf2bafcc6b72b24dddba73f9dd4f8a6d0c6e,200021,200627,False
rating-history-sensitivities-v1,0542d4f81186d72a0af4c5b0438402f12cba6ca4905dd357b99fbc8d59376339,WTA,1990,1990-05-01,taranto,SF,200021,200627,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2696,b1b458759a956061acc4829bba98bf85f3e96bebff8b0af001b237550ccc4140,200021,200627,False
rating-history-sensitivities-v1,ce53fd12354d1acab1026471745829b619c3539be4f275d3c4b5e5ded543949a,WTA,1990,1990-05-01,taranto,SF,200422,200616,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,wta/wta_matches_1990.csv,2225,2c02eb82681db256fd97bf3955c30fc385ea84ef07bf94f10b42616b861fdcac,200422,200616,False
rating-history-sensitivities-v1,ce53fd12354d1acab1026471745829b619c3539be4f275d3c4b5e5ded543949a,WTA,1990,1990-05-01,taranto,SF,200422,200616,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,wta/wta_matches_1990.csv,2695,1bd9927b8d84cbe17564e8f52743af11109f8c754ce0c44e5f9db43c1f7c3cc8,200422,200616,False
